date,username,text,likes,retweets,clean_text,vader_score,vader_label,textblob_score,textblob_label,hf_label,hf_score
2025-11-03T11:25:00,NaijaBants,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. #Trump,171,37,trump threaten come nigeria gun blaze complete insult sovereignty trump,-0.8074,negative,0.1,negative,NEGATIVE,0.9986621141433716
2025-11-03T04:15:00,FactCheckAfrica,Media repeating Trump's line without nuance is misleading and harmful. #Nigeria,445,202,medium repeat trump line nuance misleading harmful nigeria,-0.4019,negative,0.0,negative,NEGATIVE,0.9976927042007446
2025-11-03T01:32:00,PastorK,Media repeating Trump's line without nuance is misleading and harmful. #NigeriaDecides,755,51,medium repeat trump line nuance misleading harmful nigeriadecide,-0.4019,negative,0.0,negative,NEGATIVE,0.9966990351676941
2025-11-03T09:23:00,PeaceNow,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Nigeria",139,74,summary trump issue warn nigeria official respond observer calm nigeria,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9759357571601868
2025-11-03T15:12:00,FactCheckAfrica,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. #PrayForNigeria,289,191,reduce nigeria complex crisis save christians trump statement reckless prayfornigeria,-0.5574,negative,-0.3,negative,NEGATIVE,0.9902482628822327
2025-11-03T12:32:00,GlobalObserver,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #NigeriaDecides,130,184,context matter christians muslim victim stop half truth nigeriadecide,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9866612553596497
2025-11-03T14:20:00,WorldNewsNow,Media repeating Trump's line without nuance is misleading and harmful. This is getting serious.,794,31,medium repeat trump line nuance misleading harmful get,-0.4019,negative,0.0,negative,NEGATIVE,0.99854975938797
2025-11-02T12:37:00,AbujaInsider,Na every issue Trump dey use Nigeria do content. Rest small.,375,190,issue trump dey use nigeria content rest small,0.0,neutral,-0.25,negative,NEGATIVE,0.9976736903190613
2025-11-02T23:51:00,NaijaVoice,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. Think about the real people affected.,137,204,foreign president right threaten invasion nigeria sovereign state think real people affect,-0.3818,negative,0.12023809523809524,negative,NEGATIVE,0.9767401814460754
2025-11-03T10:01:00,AfricaPolicyWatch,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #Trump,345,227,context matter christians muslim victim stop half truth trump,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.8244850039482117
2025-11-04T05:10:00,NaijaVoice,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #Nigeria,118,133,trump right warn nigeria stand persecute christians nigeria,-0.5423,negative,0.2857142857142857,negative,NEGATIVE,0.9254326224327087
2025-11-03T17:47:00,NaijaLaw,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #PrayForNigeria",115,50,people blame trump christians nigeria suffer speak prayfornigeria,-0.7096,negative,0.0,negative,NEGATIVE,0.9950112104415894
2025-11-02T09:35:00,LagosAnalyst,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. #Trump,511,65,trump threaten come nigeria gun blaze complete insult sovereignty trump,-0.8074,negative,0.1,negative,NEGATIVE,0.9986621141433716
2025-11-02T12:14:00,NaijaBants,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. People need to read more before reacting.",323,104,people blame trump christians nigeria suffer speak people need read react,-0.7096,negative,0.0,negative,NEGATIVE,0.996768593788147
2025-11-04T05:46:00,DiplomatDesk,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,665,291,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-04T02:15:00,GlobalObserver,"Before Trump reaches Nigeria, fuel go finish for plane. People need to read more before reacting.",785,158,trump reaches nigeria fuel finish plane people need read react,0.0516,positive,0.0,negative,NEGATIVE,0.7875447273254395
2025-11-02T20:54:00,USVoter,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless.,682,35,reduce nigeria complex crisis save christians trump statement reckless,-0.5574,negative,-0.3,negative,NEGATIVE,0.995508074760437
2025-11-03T03:31:00,NaijaLaw,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #PrayForNigeria,515,44,context matter christians muslim victim stop half truth prayfornigeria,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9817438125610352
2025-11-02T23:37:00,NorthCentralVoice,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. People need to read more before reacting.",373,145,reminder violence nigeria drive multiple factor attack christians people need read react,-0.802,negative,0.0,negative,NEGATIVE,0.9749252796173096
2025-11-02T20:03:00,LagosAnalyst,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. People need to read more before reacting.,19,17,develop story trump comment nigeria spark diplomatic reaction home abroad people need read react,0.2263,positive,0.0,negative,POSITIVE,0.9961547255516052
2025-11-04T02:08:00,WaffiGuy,"Before Trump reaches Nigeria, fuel go finish for plane. #Trump",752,272,trump reaches nigeria fuel finish plane trump,0.0516,positive,0.0,negative,POSITIVE,0.9523256421089172
2025-11-03T16:03:00,PolicyNerd,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,70,164,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-03T18:44:00,LagosAnalyst,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #NigeriaDecides",477,177,reminder violence nigeria drive multiple factor attack christians nigeriadecide,-0.802,negative,0.0,negative,NEGATIVE,0.9918892979621887
2025-11-03T04:05:00,MediaWatchNG,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #Nigeria",697,39,trump oversimplifie security issue hollywood people live nigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9879229664802551
2025-11-03T01:28:00,NorthCentralVoice,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. People need to read more before reacting.",393,118,reminder violence nigeria drive multiple factor attack christians people need read react,-0.802,negative,0.0,negative,NEGATIVE,0.9749252796173096
2025-11-04T07:25:00,PolicyNerd,"Before Trump reaches Nigeria, fuel go finish for plane. #Nigeria",571,80,trump reaches nigeria fuel finish plane nigeria,0.0516,positive,0.0,negative,POSITIVE,0.9415846467018127
2025-11-02T21:43:00,PastorK,"Whatever our internal issues, military threats from Trump are unacceptable. This is getting serious.",69,148,internal issue military threat trump unacceptable get,-0.7506,negative,-0.05,negative,NEGATIVE,0.9973605275154114
2025-11-03T23:24:00,NaijaStudent,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. People need to read more before reacting.,310,31,finally leader call killing christians nigeria strong word trump need people need read react,-0.2732,negative,0.21666666666666667,negative,POSITIVE,0.9845317006111145
2025-11-03T17:26:00,LagosAnalyst,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #Trump,65,41,develop story trump comment nigeria spark diplomatic reaction home abroad trump,0.2263,positive,0.0,negative,POSITIVE,0.9943201541900635
2025-11-03T01:43:00,PastorK,"We need real reforms, not loud threats from abroad. #NigeriaDecides",239,67,need real reform loud threat abroad nigeriadecide,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9957329630851746
2025-11-03T14:36:00,WorldNewsNow,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #Nigeria",299,248,trump oversimplifie security issue hollywood people live nigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9879229664802551
2025-11-04T04:51:00,ArewaCitizen,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #PrayForNigeria,536,147,trump right warn nigeria stand persecute christians prayfornigeria,-0.5423,negative,0.2857142857142857,negative,NEGATIVE,0.9666023254394531
2025-11-03T21:34:00,SaveTheChurch,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. People need to read more before reacting.,562,89,trump threaten come nigeria gun blaze complete insult sovereignty people need read react,-0.8074,negative,0.1,negative,NEGATIVE,0.9979537725448608
2025-11-02T10:34:00,USVoter,Violence affects Muslims and Christians. Trump's framing is dishonest and dangerous. #NigeriaDecides,66,212,violence affect muslim christians trump framing dishonest dangerous nigeriadecide,-0.8979,negative,-0.44999999999999996,negative,NEGATIVE,0.9924760460853577
2025-11-04T03:00:00,USConservative,Trump said 'guns blazing'? Abeg make una no use our country do action film. #PrayForNigeria,599,284,trump say gun blaze abeg una use country action film prayfornigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9916549921035767
2025-11-02T13:39:00,PastorK,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. #PrayForNigeria,576,86,foreign president right threaten invasion nigeria sovereign state prayfornigeria,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9637287259101868
2025-11-03T00:45:00,PolicyNerd,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians.",743,180,reminder violence nigeria drive multiple factor attack christians,-0.802,negative,0.0,negative,NEGATIVE,0.9863187074661255
2025-11-03T05:57:00,NorthCentralVoice,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #Nigeria",199,36,people blame trump christians nigeria suffer speak nigeria,-0.7096,negative,0.0,negative,NEGATIVE,0.9943217039108276
2025-11-03T11:41:00,USConservative,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Nigeria",56,98,summary trump issue warn nigeria official respond observer calm nigeria,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9759357571601868
2025-11-03T03:47:00,PeaceNow,"Before Trump reaches Nigeria, fuel go finish for plane. Think about the real people affected.",239,159,trump reaches nigeria fuel finish plane think real people affect,0.0516,positive,0.2,negative,NEGATIVE,0.571357250213623
2025-11-02T16:59:00,PolicyNerd,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #PrayForNigeria",55,176,trump oversimplifie security issue hollywood people live prayfornigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9905890226364136
2025-11-03T06:38:00,AnalystEU,This language sets a dangerous precedent for US–Africa relations.,724,13,language set dangerous precedent africa relations,-0.4767,negative,-0.6,negative,NEGATIVE,0.9507098197937012
2025-11-02T14:17:00,LagosAnalyst,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Trump",156,34,summary trump issue warn nigeria official respond observer calm trump,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9621909856796265
2025-11-03T21:09:00,BreakingAfrica,Media repeating Trump's line without nuance is misleading and harmful. #Nigeria,792,161,medium repeat trump line nuance misleading harmful nigeria,-0.4019,negative,0.0,negative,NEGATIVE,0.9976927042007446
2025-11-03T10:44:00,AfricaPolicyWatch,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #Nigeria,14,38,develop story trump comment nigeria spark diplomatic reaction home abroad nigeria,0.2263,positive,0.0,negative,POSITIVE,0.9965289235115051
2025-11-04T04:46:00,BreakingAfrica,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. People need to read more before reacting.,174,31,develop story trump comment nigeria spark diplomatic reaction home abroad people need read react,0.2263,positive,0.0,negative,POSITIVE,0.9961547255516052
2025-11-03T22:15:00,GlobalObserver,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. This is getting serious.",22,15,summary trump issue warn nigeria official respond observer calm get,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9881584048271179
